;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;138;139;140;141;142;143;144;145;146;147;148;149;150;151;152;153;154;155;156;157;158;159;160;161;162;163;164;165;166;167;168;169;170;171;172;173;174;175;176;177;178;179;180;181;182;183;184;185;186;187;188;189;190;191;192;193;194;195;196;197;198;199
Subject_IXI522;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.206030150753783;4.597989949748751;6.793969849246231;9.105527638190978;11.819095477386952;13.266331658291463;14.0;14.0;14.66834170854272;15.346733668341713;15.92462311557788;13.8894472361809;11.472361809045225;9.0;9.0;7.748743718592955;5.8090452261306496;4.452261306532662;4.4522613065326695;5.0;5.0;4.51256281407035;4.0;4.0;4.522613065326638;4.798994974874368;4.120603015075375;4.0;4.0;4.0;4.592964824120607;5.0;5.0;4.3718592964824055;3.693467336683412;3.0150753768844183;3.0;3.0;3.0;3.0;3.0;3.0;3.0;2.5879396984924554;2.0;2.0;2.0;2.0;2.0;2.482412060301513;3.0;3.0;3.0;3.1959798994974875;3.874371859296488;4.0;4.0;4.0;4.5879396984924625;5.266331658291463;5.944723618090464;6.62311557788945;6.698492462311549;6.0201005025125625;7.3165829145728765;8.0;8.015075376884425;8.693467336683426;9.743718592964825;11.0;11.0;10.1859296482412;8.914572864321599;8.236180904522612;7.557788944723612;6.396984924623055;3.005025125628123;1.0452261306532478;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Subject_IXI052;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.5075376884421843;5.030150753768844;7.1557788944723555;8.427135678391956;9.4070351758794;11.532663316582912;11.447236180904525;11.522613065326624;12.939698492462313;11.643216080402013;9.839195979899507;8.0;8.0;6.462311557788951;4.778894472361813;4.070351758793976;3.3618090452261313;3.346733668341706;3.944723618090457;3.2361809045226124;3.472361809045225;3.819095477386938;3.1105527638191006;3.5979899497487438;3.693467336683419;3.0150753768844183;3.7236180904522556;3.5678391959799;3.140703517587937;3.8492462311557745;4.0;4.266331658291456;4.974874371859293;4.316582914572869;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;3.3969849246231263;3.0;3.0;3.0;3.437185929648237;3.8542713567839257;3.1457286432160885;3.0;3.0;3.0;3.688442211055275;4.0;4.105527638190949;4.814070351758787;5.522613065326624;6.0;6.0;6.0;7.0703517587939615;9.130653266331649;10.547738693467323;11.482412060301499;12.0;12.0;11.391959798994975;10.366834170854275;8.9748743718593;8.266331658291463;7.557788944723626;6.698492462311577;5.281407035175903;3.2964824120603;1.4472361809045253;0.03015075376885079;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Subject_IXI146;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.30150753768843686;1.0603015075376874;5.311557788944711;7.8542713567839115;9.4070351758794;11.532663316582912;12.0;12.522613065326624;13.939698492462313;14.678391959798994;14.61306532663317;14.095477386934668;14.804020100502512;15.0;14.778894472361813;14.070351758793976;11.447236180904525;9.306532663316588;7.889447236180914;6.472361809045225;6.0;5.819095477386938;5.110552763819101;5.597989949748744;5.693467336683419;5.0;5.0;4.5678391959799;4.140703517587937;4.8492462311557745;4.442211055276388;4.0;4.0;4.683417085427131;5.0;5.0;5.0;4.482412060301513;4.0;4.0;4.643216080402006;5.0;5.0;5.0;5.0;5.0;5.0;4.396984924623126;4.0;4.0;4.0;4.0;3.8542713567839257;3.1457286432160885;3.0;3.0;3.0;3.688442211055275;4.0;4.0;4.0;4.0;4.0;4.0;4.64824120603015;5.356783919597987;6.065326633165824;6.773869346733662;7.482412060301499;8.190954773869336;8.899497487437188;9.608040201005025;10.316582914572862;11.0;11.0;11.0;10.849246231155789;10.140703517587951;10.0;9.723618090452263;9.015075376884425;6.919597989949764;3.587939698492505;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Subject_IXI092;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.1105527638191006;4.904522613065325;7.698492462311549;8.62311557788945;9.321608040201006;10.020100502512562;10.718592964824126;11.0;10.768844221105525;9.371859296482413;8.48743718592965;7.577889447236174;6.180904522613062;4.78391959798995;4.0;4.0;4.0;4.0;3.8994974874371877;3.2010050251256246;3.0;3.1959798994974875;3.8944723618090507;4.0;4.0;4.0;4.0;4.0;3.914572864321606;3.21608040201005;3.482412060301513;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;3.5477386934673376;3.0;3.0;2.4522613065326624;2.0;2.0;2.643216080402013;3.0;3.0;3.0;3.0;3.1356783919598;3.8341708542713633;4.0;4.231155778894475;4.9296482412060385;5.0;5.0;5.0251256281406995;5.723618090452263;7.266331658291477;9.120603015075375;9.819095477386938;10.517587939698501;10.78391959798995;10.085427135678387;10.0;9.688442211055275;8.989949748743712;8.291457286432163;6.371859296482398;3.788944723618073;2.391959798994975;0.9949748743718487;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Subject_IXI254;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.5829145728643255;3.4120603015075446;4.768844221105532;5.562814070351763;6.482412060301513;7.8391959798995;8.0;8.552763819095489;9.909547738693476;10.0;9.065326633165824;7.030150753768844;5.663316582914561;4.306532663316574;3.0;3.0;2.618090452261306;2.0603015075376945;2.738693467336688;3.0;3.0;3.0;3.4522613065326695;3.869346733668337;3.1909547738693433;3.0;3.165829145728644;3.8442211055276445;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;3.6231155778894433;3.0;3.0;3.0;2.909547738693462;2.2311557788944683;2.4472361809045253;3.0;3.0;3.0;2.839195979899486;2.1608040201004997;2.0;2.0;2.0;2.552763819095489;3.0;3.0;3.0;3.0;3.0;3.0;3.301507537688451;3.9798994974874375;4.658291457286438;5.0;5.0;5.0;5.371859296482413;6.0;6.0;6.814070351758801;8.427135678392006;11.819095477386938;13.442211055276388;13.879396984924611;13.201005025125625;13.0;12.844221105527637;12.165829145728637;12.512562814070364;12.236180904522598;9.522613065326595;4.618090452261299;0.7738693467336617;0.09547738693466101;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Subject_IXI173;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.613065326633162;1.9296482412060243;3.8693467336683405;5.281407035175878;5.939698492462309;7.1959798994974875;8.0;8.0;8.572864321608037;9.231155778894468;9.8894472361809;8.904522613065325;7.381909547738694;5.4070351758794;4.477386934673369;3.819095477386938;3.1608040201005068;3.0;2.8442211055276374;2.1859296482412063;2.472361809045225;2.869346733668344;2.211055276381913;2.0;2.1055276381909493;2.7638190954773876;2.5778894472361813;2.08040201005025;2.738693467336681;3.0;3.0;3.0;2.6281407035175874;2.0301507537688437;2.688442211055275;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;2.728643216080407;2.0703517587939757;2.5879396984924625;3.0;3.0;3.0;3.0;3.0;2.4623115577889507;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.4120603015075375;3.0;3.0;3.0;3.045226130653262;3.7035175879397;4.0;4.0201005025125625;4.6783919597989865;6.010050251256274;7.984924623115546;9.95979899497486;11.0;11.0;11.0;10.713567839195989;10.05527638190955;10.0;9.477386934673376;8.1608040201005;7.422110552763826;5.819095477386938;2.527638190954818;1.4472361809045253;0.7889447236181013;0.13065326633166308;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Subject_IXI612;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.5075376884421843;5.030150753768844;7.1557788944723555;8.854271356783912;10.1356783919598;10.844221105527637;11.0;11.0;11.0;11.678391959798994;11.226130653266338;9.904522613065332;9.195979899497488;8.48743718592965;7.557788944723626;6.140703517587951;4.723618090452263;4.0;4.0;4.0;4.0;4.180904522613062;4.889447236180899;4.402010050251256;4.306532663316581;4.984924623115582;4.276381909547744;4.0;4.0;4.0;4.557788944723612;4.733668341708544;4.025125628140707;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;3.3969849246231263;3.0;3.0;3.0;3.437185929648237;3.8542713567839257;3.1457286432160885;3.0;3.0;3.0;3.0;3.0;3.1055276381909493;3.8140703517587866;4.0;4.0;4.0;4.0;4.356783919597987;5.0;5.0;5.482412060301499;6.0;6.0;6.608040201005025;6.683417085427138;6.0753768844220986;8.20100502512561;9.0;9.150753768844211;9.859296482412049;9.4321608040201;9.0;9.0;8.306532663316588;7.195979899497502;6.0;6.0;2.834170854271349;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Subject_IXI611;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0552763819095503;3.2261306532663383;5.396984924623126;7.045226130653276;8.246231155778894;8.969849246231156;9.693467336683419;10.0;10.140703517587944;10.8643216080402;11.0;11.311557788944725;11.894472361809036;9.723618090452248;7.552763819095482;5.793969849246231;5.070351758793969;5.0;4.623115577889443;3.8994974874371877;3.175879396984925;3.0;3.2713567839196003;3.994974874371863;4.0;3.557788944723619;3.0;3.0;3.0;3.0;3.0603015075376874;3.78391959798995;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;3.532663316582912;3.0;3.0;3.6381909547738758;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.1507537688442255;4.874371859296488;5.0;5.3216080402010135;6.045226130653276;6.768844221105525;7.0;7.21608040201005;7.939698492462313;8.663316582914575;9.386934673366838;10.1105527638191;10.834170854271363;11.0;11.0;11.0;11.0;10.095477386934675;8.472361809045225;6.301507537688437;4.753768844221099;2.613065326633148;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Subject_IXI524;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.934673366834147;8.120603015075375;9.507537688442213;10.89447236180905;12.140703517587937;12.834170854271356;13.0;13.221105527638194;13.914572864321606;11.5678391959799;9.698492462311556;9.005025125628137;7.62311557788945;5.854271356783919;3.9246231155778872;3.2311557788944754;3.0;3.1557788944723626;3.8492462311557816;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.396984924623119;4.909547738693469;4.21608040201005;4.0;4.0;4.0;4.0;4.0;4.0;4.638190954773869;5.0;5.0;5.0;4.5879396984924625;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;3.346733668341713;3.0;3.0;3.0;3.0;3.0;3.0;2.4924623115577873;2.2010050251256246;2.8944723618090507;3.0;3.0;3.0;3.6683417085427124;3.6381909547738758;3.0552763819095503;3.748743718592962;4.442211055276388;4.8643216080402;4.170854271356788;4.522613065326638;5.21608040201005;5.909547738693462;6.0;6.2964824120603;6.989949748743726;10.417085427135689;12.37688442211055;13.0;13.0;13.0;13.0;13.0;12.46231155778895;11.768844221105525;11.075376884422113;9.763819095477373;7.753768844221099;4.979899497487452;2.2060301507537474;0.608040201005025;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Subject_IXI567;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.8090452261306638;5.849246231155782;6.6482412060301534;7.643216080402013;8.989949748743726;9.668341708542712;10.683417085427138;12.015075376884425;12.688442211055275;12.638190954773869;11.894472361809036;9.874371859296488;8.236180904522612;6.94472361809045;6.271356783919593;5.1959798994974875;4.0;4.0;3.5778894472361813;3.0;3.0;3.0;3.1155778894472377;3.788944723618094;4.0;4.0;4.0;4.0;3.8442211055276374;3.170854271356781;3.5025125628140756;4.0;4.0;3.477386934673362;3.1959798994974875;3.869346733668344;3.4572864321607994;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.603015075376888;4.0;4.0;4.0;3.703517587939693;3.0301507537688437;3.0;3.3165829145728623;3.989949748743726;4.0;4.0;3.9899497487437117;3.3165829145728623;3.0;3.030150753768851;3.7035175879397;4.0;4.050251256281413;4.723618090452263;5.0;5.070351758793976;5.743718592964825;6.4170854271356745;7.090452261306538;7.763819095477388;8.0;8.331658291457302;10.35175879396985;11.457286432160814;12.0;12.0;11.522613065326624;10.698492462311549;9.35175879396985;8.005025125628123;6.316582914572848;3.6231155778894504;1.964824120602998;1.0;1.0;0.4623115577889365;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Subject_IXI436;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.020100502512562457;1.4673366834170878;4.743718592964839;8.361809045226138;9.80904522613065;11.256281407035175;12.7035175879397;14.075376884422113;14.798994974874375;15.522613065326638;15.507537688442213;14.060301507537687;11.226130653266324;9.165829145728637;8.0;8.0;6.236180904522612;4.688442211055275;4.0;4.0;3.517587939698494;3.2060301507537687;3.9296482412060314;4.0;4.0;3.8994974874371877;3.175879396984925;3.5477386934673376;3.7286432160803997;3.005025125628137;3.0;3.442211055276381;3.834170854271356;3.1105527638190935;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;2.427135678391963;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;1.4673366834170878;1.2562814070351749;1.9798994974874375;2.0;2.427135678391963;3.1507537688442255;3.874371859296488;4.0;4.0;4.045226130653276;4.768844221105525;5.492462311557787;6.21608040201005;6.939698492462313;7.0;7.773869346733676;9.1105527638191;9.834170854271363;10.0;10.281407035175889;10.994974874371863;10.2713567839196;9.095477386934675;8.0;8.0;7.37688442211055;5.613065326633148;2.788944723618073;0.6180904522612849;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Subject_IXI093;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.2311557788944683;4.874371859296502;6.4070351758794;7.4321608040201;8.160804020100507;8.889447236180906;10.236180904522612;9.95979899497486;7.8492462311557745;6.391959798994975;5.467336683417081;4.477386934673362;3.0201005025125625;3.0;3.0;2.824120603015075;2.095477386934668;2.0;2.3618090452261313;3.0;3.0;2.4522613065326624;2.2763819095477444;3.0;3.0;3.4623115577889507;3.8090452261306496;3.08040201005025;3.0;3.0;3.0;3.0;2.437185929648237;2.2914572864321627;3.0;3.0;2.522613065326631;2.206030150753776;2.9346733668341756;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;2.7788944723617988;2.050251256281399;2.0;2.0;1.8643216080401999;1.1356783919598001;1.0;1.3216080402010135;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.336683417085439;3.0;3.0;3.522613065326638;4.0;4.0;4.7085427135678515;4.562814070351749;4.165829145728651;4.894472361809051;5.62311557788945;6.35175879396985;7.241206030150792;9.427135678391991;10.0;10.0;10.0;9.276381909547737;8.547738693467338;7.638190954773847;6.180904522613048;4.085427135678373;1.8994974874371735;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Subject_IXI051;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3668341708542613;3.668341708542698;6.301507537688437;7.768844221105525;8.618090452261306;9.35175879396985;10.085427135678387;10.81909547738693;11.0;11.0;10.939698492462313;8.738693467336681;7.025125628140714;5.778894472361813;5.045226130653269;4.311557788944725;4.0;3.8442211055276445;3.1105527638191006;3.0;3.0;3.090452261306531;3.824120603015075;3.4422110552763883;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;2.904522613065332;2.170854271356788;2.0;2.2964824120603;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;2.8994974874371877;2.165829145728651;2.5678391959799;3.0;3.0;3.0;3.5025125628140614;4.0;4.0;5.4070351758794;6.0;5.829145728643226;5.095477386934675;5.638190954773862;6.371859296482413;7.0;7.0;8.145728643216074;9.613065326633148;11.0;11.0;11.507537688442213;12.0;12.0;12.0;11.115577889447252;10.0;10.0;8.070351758794004;5.869346733668351;3.778894472361827;2.311557788944725;0.8442211055276516;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
